"dota"
{
"DOTA_Accept"	"Aceitar"
"npc_dota_hero_death_prophet_hype"	"Quando ela invoca o seu exército de fantasmas, Death Prophet é excelente a demolir tanto os inimigos como as defesas deles. Liderando a sua equipa em direção à base inimiga com a ajuda de onda atrás de onda dos seus fantasmas, o massacre pode parecer imparável."
"npc_dota_hero_disruptor_hype"	"Disruptor é excelente a estragar os planos dos seus inimigos. Ele pode invocar barreiras aprisionantes, tempestades silenciadoras e, se um inimigo tentar fazer algo inesperado, ele pode simplesmente teletransportá-lo de volta para onde estava anteriormente."
"npc_dota_hero_doom_bringer_hype"	"De uma maneira ou outra, Doom incapacita os seus inimigos. Devorando creeps para obter as habilidades que eles tinham, ele pode usar a sua habilidade Ultimate para silenciar as habilidades e itens dos seus inimigos enquanto sofrem dano ao longo do tempo."
"npc_dota_hero_dragon_knight_hype"	"Quando ele assume a sua forma dracónica, Dragon Knight instaura o medo nos seus inimigos. Forte e adaptável, ele pode atordoar os seus oponentes e queimar aqueles à sua frente, proporcionando aos seus aliados o impulso que precisam para alcançar a vitória."
"npc_dota_hero_drow_ranger_hype"	"Poucos conseguem escapar à Drow Ranger quando ela está ao seu alcance. Depois dos seus oponentes serem silenciados com uma explosão gelada, ela acaba com eles com uma chuva de flechas gélidas e abrandantes às quais poucos conseguem sobreviver."
"npc_dota_hero_earth_spirit_hype"	"Earth Spirit mantém os inimigos no caos e os seus amigos na luta. Adaptando-se a qualquer cenário de batalha, ele pode lançar as suas estátuas de pedra de ida e volta para causar dano a inimigos, ou para salvar um aliado das garras da morte."
"npc_dota_hero_earthshaker_hype"	"Seja a bloquear a fuga de um inimigo, a separar as forças inimigas ou a romper o solo por baixo de grupos de oponentes, Earthshaker destaca-se quando ele ataca sem aviso. Quem sobreviver aos sismos dele ainda vai ter de enfrentar o seu poderoso totem."
"npc_dota_hero_elder_titan_hype"	"Capaz de explorar com o seu espírito astral, Elder Titan pode atacar de qualquer lado. Imobilizando inimigos com uma pancada dos seus cascos enquanto que a sua presença corrói as suas defesas, ele divide a própria terra para eliminar os seus inimigos."
"npc_dota_hero_ember_spirit_hype"	"Rápido e elusivo, Ember Spirit ataca os inimigos por perto numa rápida sucessão, atando-os de seguida com correntes ardentes. Podendo também atravessar rapidamente o campo de batalha para alcançar as suas ilusões de fogo explosivo, ele é implacável e imparável."
"npc_dota_hero_enchantress_hype"	"Tão nociva de perto como fatal de longe, Enchantress pode usar ataques que causam mais dano quanto mais longe estiver o alvo. Infligindo abrandamentos nos inimigos ou fazendo com que creeps lutem do lado dela, nunca lhe faltam recursos para ganhar um combate."
"npc_dota_hero_enigma_hype"	"Temido devido à sua habilidade Ultimate, Enigma pode criar um buraco negro capaz de aprisionar inimigos para que aliados possam depois destruí-los. Com um pequeno exército de Eidolons do seu lado, ele agride os seus oponentes com ataques à distância."
"npc_dota_hero_faceless_void_hype"	"O tempo é tudo para o Faceless Void. Ele acelera o tempo para se deslocar entre sítios distintos, manipula-o para se desviar de ataques, pára-o numa área para devastar os seus inimigos, e se ainda lhe sobrar tempo para reunir recursos, pode tornar-se poderosíssimo."
"npc_dota_hero_gyrocopter_hype"	"Graças ao seu arsenal de guerra sempre pronto, Gyrocopter pode atacar inimigos por perto com o seu canhão e bombardeá-los com uma chuva de rockets. Se ele tiver tempo para reunir todo o seu poder, ele será capaz de destruir oponentes com facilidade."
"npc_dota_hero_huskar_hype"	"À medida que a sua vida desce, Huskar mata inimigos mais facilmente. Capaz de remover de imediato uma parte da sua vida e da de um inimigo graças ao seu Ultimate, quando está prestes a morrer ele pode atirar as suas lanças ardentes com uma velocidade devastadora."
"npc_dota_hero_invoker_hype"	"Graças ao seu vasto arsenal de feitiços, Invoker pode-se adaptar a qualquer situação. Cada combinação dos seus 3 componentes mágicos resulta num de 10 feitiços, o que significa que ele nunca está sem uma maneira de destruir ou escapar dos seus inimigos."
"npc_dota_hero_wisp_hype"	"Io tem o talento de tornar os seus aliados mais eficazes, por exemplo graças à sua corrente de energia que acelera aliados e abranda inimigos. Capaz de se ligar a um aliado e de se teletransportar para o seu lado, Io pode tornar um aliado perigoso numa força mortífera."
"npc_dota_hero_jakiro_hype"	"Como se não bastasse punir inimigos com fogo, Jakiro contenta-se em congelá-los e imobilizá-los enquanto sofrem dano pelas queimaduras. Com os seus oponentes a arder, Jakiro pode concentrar-se em atacar edifícios inimigos com o seu fogo líquido."
"npc_dota_hero_juggernaut_hype"	"Juggernaut corta os seus inimigos em pedaços graças aos seus ataques rápidos. Correndo e rodopiando para a batalha desenfreadamente, assim que começa uma luta ele é quase invencível. Normalmente, travar o Juggernaut é tão difícil como sobreviver aos ataques dele."
"npc_dota_hero_keeper_of_the_light_hype"	"Keeper of the Light é um elemento útil de qualquer equipa. Manipulando a mana de aliados e de inimigos, ele destrói facilmente oponentes mais fracos com ondas de iluminação e pode assumir a sua forma espiritual de modo a reunir a sua equipa para um ataque frontal."
"npc_dota_hero_kunkka_hype"	"Kunkka está sempre a prever para onde os seus inimigos vão de seguida. Podendo atacar um local com uma jorrada de água ou com um navio fantasma, ele e os seus aliados não terão problemas em acabar com inimigos sobreviventes, desde que ele tenha boa pontaria."
"npc_dota_hero_legion_commander_hype"	"Enquanto marcha pelo campo de batalha, Legion Commander desafia heróis inimigos solitários para duelos. Cada duelo ganho aumentará o poder dos ataques dela, até ao ponto de se tornar num exército implacável de uma só mulher."
"npc_dota_hero_leshrac_hype"	"Os feitiços poderosos de Leshrac assolam tanto inimigos como as defesas destes. As suas habilidades permitem-no avançar facilmente pelo território inimigo, assim como abrandar e atordoar inimigos ao ponto de serem uma presa fácil para os aliados impiedosos dele."
"npc_dota_hero_lich_hype"	"Vagueando de luta em luta e sacrificando creeps para fomentar os seus ataques, Lich está sempre pronto em ajudar aliados a destruir os seus inimigos com frio abrandante. Se os seus inimigos ousarem reunir-se, a sua habilidade Ultimate de gelo ressaltante irá acabar com eles."
"npc_dota_hero_life_stealer_hype"	"Se o Lifestealer chegar à sua presa, poucos conseguirão salvá-la. Podendo viajar dentro de um creep ou de um herói aliado, assim que ele se aproximar de um inimigo, ele explode de dentro do corpo do anfitrião, surpreendendo inimigos e atacando-os com as suas garras."
"npc_dota_hero_lina_hype"	"Tão fatal como frágil, a Lina elimina facilmente qualquer inimigo imprudente o suficiente para ser apanhado sozinho. Ganhando rapidez de ataque com cada feitiço que ela lance, ela ataca inimigos com chamas e raios fulminantes, certificando-se que poucos sobrevivem à sua ira."
"npc_dota_hero_lion_hype"	"Lion dá aos inimigos poucas chances de retaliar. Atordoando alvos com espinhos rochosos ou transformando-os brevemente em animais inofensivos, ele e os seus aliados terão tempo necessário para eliminar os inimigos, mesmo se as habilidades dele não bastarem para tal."
"npc_dota_hero_lone_druid_hype"	"Lutando do lado do seu espírito urso, Lone Druid devastará unidades e estruturas inimigas. Mudando livremente entre ataques corpo a corpo e à distância graças à sua transformação, ele e o seu urso serão imbatíveis assim que tiverem tempo para se fortalecerem e equiparem."
"npc_dota_hero_luna_hype"	"A cavalgar rapidamente para a batalha, a Luna atinge os seus inimigos com ataques capazes de ressaltar entre alvos. Quando os oponentes se tornam numa ameaça, ela invoca feixes de luz lunar que eliminam aqueles que ousarem enfrentá-la."
"npc_dota_hero_lycan_hype"	"Enquanto homem ou lobo, Lycan destrói inimigos com garras afiadas e dentes letais. Chamando lobos silenciosos para vigiar uma área ou atacar um alvo, ele transforma-se em lobo para ter a rapidez e força necessárias para caçar inimigos ou escapar de emboscadas."
"npc_dota_hero_magnataur_hype"	"Os inimigos imprudentes o suficiente para andarem juntos aprendem a temer o chifre do Magnus. Capaz de atrair os inimigos próximos, ele pode massacrá-los com poderosos ataques ou trespassá-los com o seu chifre para levá-los perante os aliados impiedosos dele."
"npc_dota_hero_medusa_hype"	"O ataque constante é a chave do sucesso da Medusa. Usando o seu escudo de mana para ficar mais tempo na luta, ela usa os seus disparos divididos para lidar com mais inimigos ao mesmo tempo. Ao reunir todo o seu poder, ela torna-se capaz de imobilizar qualquer inimigo."
"npc_dota_hero_meepo_hype"	"Capaz de invocar até 5 cópias de si mesmo, o Meepo pode lutar de todas as frentes ao mesmo tempo. Ele espalha os seus clones pelo campo de batalha e, ao achar um inimigo, prende-o, os clones teletransportam-se explosivamente para o seu lado, e acaba com ele."
"npc_dota_hero_mirana_hype"	"Enquanto prepara de longe a sua flecha mortífera, Mirana deve estar sempre pronta a lançar-se para a luta. Podendo tornar os seus aliados invisíveis, ela certifica-se de que a sua equipa está sempre à procura da sua próxima vítima."
"npc_dota_hero_morphling_hype"	"Podendo trocar os seus atributos conforme a situação, Morphling é tão elusivo como fatal. Seja transformando-se numa onda de água para flanquear um inimigo ou aumentando a sua vida antes de assumir a posição da sua réplica, poucos conseguem encurralá-lo."
"npc_dota_hero_naga_siren_hype"	"Podendo invocar clones dela própria, a Naga Siren aprisiona e aniquila os seus inimigos enquanto leva os seus aliados à vitória. Com o som da sua voz, ela incapacita oponentes por perto, de modo a facilitar uma emboscada ou uma fuga de emergência."
"npc_dota_hero_furion_hype"	"Seja no meio da luta ou a reunir recursos, parece que o Nature's Prophet está em todo o lado. Teletransportando-se para qualquer sítio e criando instantaneamente exércitos de árvores violentas para lutarem por ele, ele ataca quando os inimigos não estão à espera."
"npc_dota_hero_necrolyte_hype"	"Necrophos pode restaurar a vida dos seus aliados e causar dano a inimigos com cada pulsação pestilenta. Assim que a sua presença se tornar prejudicial o suficiente, ele usa a foice da morte para que o inimigo demore mais tempo a reentrar em jogo."
"npc_dota_hero_night_stalker_hype"	"Assim que o sol se põe, Night Stalker inicia a sua caça. Vagueando pelas florestas sombrias, ele prende inimigos num vazio abrandante enquanto as despedaça. Caso o nascer do sol ameace terminar o seu terror, ele pode escurecer os céus para prolongar o seu massacre."
"npc_dota_hero_nyx_assassin_hype"	"Nyx Assassin está sempre à caça de alvos frágeis. Vagueando invisivelmente pela floresta, assim que ele vê a sua presa, ele ataca-a com as suas garras fatais e perfura-a em espinhos atordoantes, podendo reverter qualquer ataque com a sua carapaça refletiva."
"npc_dota_hero_ogre_magi_hype"	"Com uma chance de multiplicar o resultado de cada feitiço que ele usa, um pouco de sorte é tudo o que Ogre Magi precisa para carbonizar os seus inimigos ou aumentar o poder dos seus aliados. Mas claro, pode ser difícil confiar na sorte..."
"npc_dota_hero_omniknight_hype"	"Um guardião da linha da frente, Omniknight está sempre disposto a juntar-se à sua equipa na luta. Seja curando aliados com um feitiço que também causa dano a inimigos por perto, ou punindo inimigos com o seu martelo poderoso, ele protege os seus aliados de qualquer dano."
"npc_dota_hero_oracle_hype"	"Oracle controla o destino de aliados e inimigos ao combinar cuidadosamente as suas habilidades complexas. Com a sua habilidade Ultimate, ele pode conceder a um aliado alguns segundos de proteção para acabar com um inimigo ou até reverter um destino terrível."
"npc_dota_hero_obsidian_destroyer_hype"	"Roubando das mentes que ele aprisiona, o Outworld Devourer torna a inteligência pura em poder destrutivo. Enfraquecendo inimigos com a sua energia arcana, ele destrói a sanidade deles com a sua habilidade Ultimate, que consome a mana daqueles que sobreviverem a ela."
"npc_dota_hero_phantom_assassin_hype"	"No momento em que encontra a sua presa, a Phantom Assassin ataca. Podendo aparecer instantaneamente no local de um alvo, ela esquiva-se com facilidade de ataques enquanto esquarteja os seus inimigos. Sem aviso, qualquer um dos seus ataques pode ser fatal."
"npc_dota_hero_phantom_lancer_hype"	"Phantom Lancer surpreende as forças inimigas graças aos seus clones infindáveis. Liderando o seu exército ilusório, ele mata alvos com ataques frenéticos, manda clones para pressionar no território inimigo ou usa-os para confundir e escapar de inimigos se ficar encurralado."
"npc_dota_hero_phoenix_hype"	"Phoenix pode rebentar com inimigos e curar aliados com raios de chamas solares. Quando a hora chegar, Phoenix pode tornar-se numa estrela solar ardente para queimar inimigos por perto antes de libertar uma detonação atordoante que também restaura todo o seu poder."
"npc_dota_hero_puck_hype"	"Puck tem um talento inato para confundir os seus inimigos. Teletransportando-se para o seu orbe nocivo para poder saltar distâncias curtas, ele ataca inimigos com rajadas de poeira silenciadora. Quando os seus inimigos puderem finalmente reagir, já o Puck se escapou."
"npc_dota_hero_pudge_hype"	"Cada lançamento certeiro do famoso gancho do Pudge instaura o medo nos seus inimigos. Puxando os seus inimigos para esquartejá-los com o seu cutelo, ele ganha mais vida e dano com cada herói inimigo que matar, tornando-se rapidamente numa força imparável."
"npc_dota_hero_pugna_hype"	"Sempre com um truque na manga, Pugna vira o poder dos inimigos contra eles próprios. Enquanto a sua Nether Ward ataca os oponentes por perto que se atreverem a usar feitiços, ele suga vida de inimigos para se assegurar que ele estará pronto para a próxima luta."
"npc_dota_hero_queenofpain_hype"	"A Queen of Pain ataca sem aviso, destruindo grupos de inimigos com gritos ensurdecedores. Caso um oponente sobreviva ao massacre, ela pode travar a fuga dele graças ao seu punhal, que abranda e envenena inimigos."
"npc_dota_hero_razor_hype"	"Com uma tempestade elétrica sob o seu controlo, Razor irrompe no campo de batalha. Podendo criar um anel de plasma eletrificado nocivo, ele liga um feixe elétrico entre ele e inimigos de forma a drenar os seus poderes e usá-los contra eles."
"npc_dota_hero_riki_hype"	"Riki desloca-se pelo campo de batalha sem ser visto pelos inimigos. Ele escolhe cuidadosamente o momento para atacar e avança após lançar uma nuvem de fumo silenciador, esfaqueando os seus inimigos mesmo antes de se aperceberem que ele está lá."
"npc_dota_hero_rubick_hype"	"Sempre à procura de um novo feitiço para roubar, Rubick consegue virar a vantagem mais distinta de um inimigo contra ele próprio. Podendo erguer os inimigos no ar e lançá-los para onde quiser, ele causa facilmente o pânico entre oponentes incautos."
"npc_dota_hero_sand_king_hype"	"Poucos conseguem sobreviver a uma emboscada do Sand King. Demolindo tudo à sua volta com o terramoto da sua habilidade Ultimate, ele evita contra-ataques ao esconder-se numa tempestade de areia e atordoa inimigos ao atacá-los por debaixo do solo."
"npc_dota_hero_shadow_demon_hype"	"Criando nuvens de veneno nocivo, maldições demoníacas e ilusões que se viram contra os seus inimigos, Shadow Demon é temível também por poder remover temporariamente um inimigo do campo de batalha, sendo este depois morto com facilidade quando voltar."
"npc_dota_hero_nevermore_hype"	"Capturando as almas de todas as suas vítimas, Shadow Fiend está sempre a fortalecer os seus poderes. Com cada ataque e com cada arrasamento que matar um inimigo, ele fica mais próximo de libertar as suas almas aprisionadas numa explosão de energia ardente."
"npc_dota_hero_shadow_shaman_hype"	"Shadow Shaman limpa rapidamente o caminho para a sua equipa marchar para dentro da base inimiga. Atacando inimigos com feitiços chocantes e transformando-os em animais inofensivos, ele usa as suas Serpent Wards para destruir as defesas inimigas com facilidade."
"npc_dota_hero_silencer_hype"	"Silencer altera o rumo de qualquer batalha quando ele impede os inimigos de usarem feitiços. Enquanto corta os seus inimigos em pedaços com a sua arma, ele rouba a inteligência deles para ele próprio, certificando-se que os seus oponentes estejam sempre em desvantagem."
"npc_dota_hero_skywrath_mage_hype"	"Tão fatal como frágil, Skywrath Mage destrói rapidamente os seus inimigos com descargas de magia poderosa. Ele silencia os seus inimigos e aumenta a vulnerabilidade deles a feitiços, o que significa que ele não tem dificuldade em desintegrar aqueles que ousarem enfrentá-lo."
"npc_dota_hero_slardar_hype"	"Sempre pronto a encontrar e demolir os seus inimigos, Slardar desliza rapidamente para a batalha. Após expor a localização de um inimigo e enfraquecer as suas defesas, Slardar aproxima-se para atordoá-lo com pancadas esmagadoras do seu tridente."
"npc_dota_hero_slark_hype"	"Slark é excelente a saltar para o meio do perigo e sair rapidamente do mesmo. Ele aproveita a oportunidade de encurralar um inimigo solitário, rouba a sua essência vital com cada corte da sua adaga e está sempre pronto para desaparecer se as coisas ficarem feias."
"npc_dota_hero_sniper_hype"	"Causar a morte à distância é a especialidade do Sniper. Ele mantém os seus inimigos sempre alerta graças ao seu fluxo constante de tiros e, na hora certa, pode acabar com eles com um tiro letal."
"npc_dota_hero_spectre_hype"	"A Spectre assombra os seus inimigos onde quer que estejam. Podendo destruir heróis solitários facilmente, ela espalha a sua presença pelo campo de batalha para escolher o seu alvo. Assim que ela reunir as suas forças, ninguém consegue escapar à sua ira."
"npc_dota_hero_spirit_breaker_hype"	"Com grande mobilidade e agressividade, Spirit Breaker vai ter com a sua presa onde quer que esteja. Com cada pancada da sua arma, ele atordoa os seus oponentes. Os seus inimigos podem fugir, mas com ajuda de algumas wards, eles não se podem esconder."
"npc_dota_hero_storm_spirit_hype"	"Storm Spirit não é daqueles de faltar a uma luta. Deslocando-se de um lado para o outro como um raio, ele ataca de todas as direções com as suas projeções explosivas e ataques elétricos, desaparecendo de seguida enquanto os seus inimigos ainda nem reagiram."
"npc_dota_hero_sven_hype"	"Sempre pronto a avançar para a luta, Sven pode atordoar inimigos agrupados e, após ativar a sua habilidade Ultimate que aumenta o seu dano, poucos ataques da sua enorme espada são mais do que o suficiente para matar os seus oponentes."
"npc_dota_hero_techies_hype"	"A guerra é um jogo para os Techies, que se riem enquanto montam armadilhas no campo de batalha. As suas minas explosivas, armadilhas atordoantes e bombas de ativação remota são o suficiente para surpreender oponentes incautos ou destruir uma ofensiva inimiga."
