"lang"
{ 
	"Language" "finnish" 
				"npc_dota_hero_wisp_bio"											"Io on kaikkialla ja kaikessa. Viholliset ovat tuominneet hänet suurena tuhoajana, kun taas akatemia palvoo häntä jumalaisen silmän pilkkeenä. Io on kaikkialla yhtä aikaa, jopa mikroskooppisin osa hänestä voi materialisoitua milloin tahansa. 
<br><br>Kuten mahtavat kaksoisratsastajat Synkkyys ja Valo, Io the Wisp, tämä ikiaikainen matkustaja, jonka tausta on jäänyt historian hämärään, on universumin Perusta. Se on voima, joka on aikaa vanhempi, kulkija mannuilta, joita kuolevaiset eivät osaa ymmärtää. Io on kaiken materiassa olevan kauneuden ja ällöttävyyden voiman summa, tiedostava hiukkasten yhteenkeräävä voima. Ion fyysinen muoto ilmaantuu vain hallinnoimalla näitä voimia. Lempeänä ja yhteistyokykyisenä voimana Io yhdistää voimansa toisiin, jotta liittolaisten omat voimat vahvistuisivat. Ion motiivit ovat tutkimattomat, ja sen voima uskomaton. Io liikkuu fyysisessä maailmassamme esimerkkinä universumin mysteereistä."

				"npc_dota_hero_slark_bio"												"Veden ulkopuoliselle maailmalle kovin tuntematon Pimeä Riutta on vedenalainen vankila, minne merten pahimmat rikolliset lähetetään laskemaan tiilenpäitä. Se on veitsenterävä sokkelo täynnä murhanhimoisia kärmeksiä, Syvyyksien eläjiä ja sosiopaattisia sotureita. Tässä pimeässä labyrintissä, missä ankeriaat vaeltavat ja vuokot vahtivat, vain häijyimmät selviävät. Tietämättömistä rikoksista Pimeään Riuttaan vangittu Slark vietti puolet elämästään ilman heimolaista tai tuttavaa, ei luottanut kehenkään ja selviytyi näkymättömyyden ja armottomuuden sekoituksella, pitäen ajatuksensa ja suunnitelmansa itsellään. Kun kuuluisa Pimeän Riutan Tusina suunnitteli heidän kohtalokasta pakoaan, he pitivät suunnitelmansa täydellisenä salaisuutena, murhaten kaikki, jotka olisivat voineet heitä estää – mutta jotenkin Slark sai heidän suunnitelmansa selville ja teki siinä sijaa itselleen. Kymmenen Tusinasta kuoli ja kaksi jäi kiinni. Kiinni jääneet vietiin Pimeään Riuttaan teloitettavaksi sellitovereidensa huvitukseksi. Mutta Slark, tuntematon kolmastoista, käytti tilaisuutta suojanaan ja liukeni paikalta, eikä koskaan jäänyt kiinni. Nyt hän elää salavihkaisena asukkina mangrovepensaikossa, joka on kiinni Varjorannan eteläpäässä. Slark on aikansa tuntematon legenda – ainoa, ken on Pimeästä Riutasta pakoon päässyt."

				"npc_dota_hero_medusa_bio"												"Kauneus on voimaa. Tämä ajatus lohdutti Medusaa, meren jumalattaren synnyttämistä kolmesta kauniista Gorgo-sisaruksesta nuorinta ja suloisinta, sillä sisaruksista ainoastaan hän oli kuolevainen. Se lohdutti häntä aina siihen päivään saakka, kun naamioituneet hyökkääjät tunkeutuivat Gorgojen valtakuntaan ja ryöstivät Medusan kaksi kuolematonta sisarta kodistaan vähät välittäen heidän kauneudestaan tai kyynelistään. Yksi tunkeutujista tarttui myös Medusaan, mutta tönäisi tämän pian pois luotaan kuvottunut ilme kasvoillaan: \"Tämän yllä leijuu kuolevaisuuden löyhkä. Emme tarvitse sellaista, joka kuolee.\" Nöyryytettynä ja raivostuneena Medusa pakeni äitinsä temppeliin ja heittäytyi maahan tämän eteen, itkien, \"Kielsit minulta ikuisen elämän, siksi pyydän: anna minulle voimaa! Voimaa, jotta voin omistaa sen elämän, mitä minulla vielä on, pelastaakseni sisareni ja kostaakseni tämän vääryyden!\" Pitkän pohdinnan jälkeen jumalatar täytti tyttärensä pyynnön ja salli Medusan vaihtaa tarunhohtoisen kauneutensa kasvoihin ja ulkomuotoon, joissa piili kauhistuttava voima. Hetkeäkään ei Medusa ole katunut päätöstään. Hän ymmärtää, että voima on ainoa omistamisen arvoinen kauneus – sillä vain voima voi muuttaa maailmaa."

				"npc_dota_hero_troll_warlord_bio"									"Peikkoa on helppo loukata. Peikot ovat kärttyisä ja riidanhaluinen laji, joka nauttii väittelyistä ja riidoista eikä ikinä ohita tilaisuutta korottaa ääntään kiistelläkseen. Urospeikot kasvavat aikuisiksi matriarkan talon alla sijaitsevissa maanalaisissa kammioissa, joissa ne syövät ja ilottelevat hyödyttämättä ketään. Usein ne jäävät sinne vielä aikuistumisenkin jälkeen vuosikausiksi matriarkan ruokittaviksi. Kun peikkonuorukaiset viimein häädetään kammioistaan, ne kokoontuvat muiden kaltaistensa kanssa ja muodostavat kierteleviä, tyytymättömiä joukkioita, jotka valittavat kovaan ääneen elämän harmeista. 
<br><br>Niin paljon kuin peikot pitävätkin kinastelusta, joskus peikko ajetaan omiensa joukosta, koska tämän kanssa on liian vaikeaa tulla toimeen. Niin kävi Jah'rakalille, kaupustelijasuvun peikolle Hovenin syvyyksistä. Hän oli niin harhainen, katkera ja karski, että jopa muut peikot kokivat hänen seuransa sietämättömäksi. Kun hän sai erityisen sapekkaan raivokohtauksen ja julisti leijonanosan viimeisimmän ryöstöretken saaliista itselleen, muut saivat tarpeekseen. He kävivät kimppuun, pieksivät nuijilla ja ajoivat hänet leiristä. Karkotuksestaan raivostuneena hän palasi seuraavana päivänä ja surmasi teräsasein koko joukon yksi kerrallaan. Sen jälkeen hän vannoi verivalan: hän taistelisi ja puolustaisi vastedes itse itseään. Nyt hän on Peikkosotaherra, joka kulkee maailmalla katkerana ja vihaisena yhden miehen armeijan ylimpänä komentajana."

				"npc_dota_hero_centaur_bio"												"Sanotaan, että Kentaurin polku on päällystetty kuolleiden ruumiilla. Sotajuoksijan tittelin omaavalla se on ollut varsin pitkä polku. Ulkopuolisille, Druudin nelijalkaisten klaani sekoitetaan yksinkertaisiin raakalaisiin. Heidän kielessään ei ole kirjoitusasua; heidän kulttuurissaan ei tunneta kuvallisia perinteitä, järjestelmällistä musiikkia tai uskontoa. Kentaureille taistelu on täydellinen ajatuksen aalto, paras keino ilmaista itseään. Jos tappaminen on kentaurien keskuudessa taidetta, niin Sotajuoksija Bradwarden on heidän suurin taiteilijansa. Hän nousi hallitsemaan Omexen taistelukenttiä, muinaista areenaa, jossa kentauriklaanit ovat toteuttaneet gladiaattorien riittejä vuosituhansien ajan. Kun hänen maineensa kasvoi, katsojat kaukaisista maista halusivat nähdä tämän suuren kentaurin taistelun tiimoissa. Hän astuu aina ensimmäisenä areenalle ja poistuu sieltä viimeisenä, ja siellä hän luo uuden mestariteoksen jokaisella aseensa silpaisulla. Se on verirunoutta teräksellä, joka maalataan taistelukentän vierelle moderniksi taiteeksi. 
<br><br>Sotajuoksija päihitti sotilaan toisensa perään, kunnes areena huusi hänen nimeään. Hän huomasi olevansa yksin, ja olevansa mestari, jota kukaan ei voinut päihittää. Omexen arvostettu vyö suotiin hänelle, käärittiin hänen vyötärönsä ympärille, mutta tämä kuolontaiteilija löysi vain tyhjyyttä voitostaan. Sillä mitä on soturi ilman haastetta? Ja niin sinä päivänä suuri kentauri laukkasi pois Omexesta uuden tavoitteensa kanssa. Kansalleen hän on suurin soturi, joka on koskaan astunut areenalle. Nyt hänen tavoitteenaan on todistaa koko maailmalle, että hän on suurin ja mahtavin soturi, joka on koskaan elänyt."

				"npc_dota_hero_magnataur_bio"											"Joerlak-vuoren mestarisepät ovat samaa mieltä vain yhdestä asiasta: että magnoceroksen sarvi on paljon arvokkaampi kuin mikään muu uloke. Ja kaikista sarvista suurin ja terävin kuuluu pedolle, jota he kutsuvat Magnukseksi. Puolen sukupolven ajan Magnus seivästi heimonsa aarteita etsiviä metsästäjiä aamupalakseen. Joka kerta hän palasi sarvi ja kaviot verenpunaisina, kunnes hänen Matriarkkansa kehotti häntä ja kaikkea kansaansa hakemaan suojaa pohjoisesta, vuoren varjojen takaa. Mutta Magnus ei koskaan antanut periksi, eikä koskaan ollut epäonnistunut heimonsa suojelemisessa. Magnocerokset jäävät, sillä niin hän päätti, koska magnoceros ei usko sattumaan, eikä se koskaan muuta mieltään... 
<br><br>Mutta kun Joerlak-vuori purkautui ilman varoitusta, ja puolet hänen heimostaa katosi tuleen ja tuhkaan, Magnus muuttikin mielensä. Eloonjääneet menivät pohjoiseen, missä he kohtasivat satojen jousilla varustettujen metsästäjien rakentamat esteet. Magnus ei odottanutkaan vähempää. Hän johti hurjimmat veljensä ja sisarensa rynnäkköön vihollisiaan vastaan ja taisteli sellaisella voimalla, mikä oli verrattavissa ainoastaan takana tulta syöksevään vuoreen. Sillä välin magnocerosten vanhimmat, äidit ja vasikat katosivat vuoren massoihin. Mestarisepillä on jakautuneet mielipiteet siitä, mitä sen jälkeen tapahtui. 
<br><br>Jotkut sanovat Magnuksen löytäneen takaisin heimonsa luokse, kun toiset väittävät hänen saaneen surmansa Matriarkan vieressä. Kumpikaan näistä teorioista ei ole totta. Magnus lupasi kyllä palata heimonsa luokse... mutta vasta sen jälkeen, kun oli löytänyt syylliset Joerlak-vuoren purkautumiseen ja nähnyt heidän kuolevan sarvessaan. Sillä magnoceros ei usko sattumaan..."

				"npc_dota_hero_shredder_bio"										"Rizzrack kuuli yhä huudot päässään. Hän työskenteli raivokkaasti, käänsi pultteja, väänsi ruuveja ja rakensi ja vuoli ja takoi. Hän ei ehtinyt nukkua, vaan keskittyi rakentamaan. Hän oli sulkeutunut setänsä työpajaan kuukausia sitten, ja elämäntyö alkoi olla melkein valmis. Hän hieroi selkäänsä, kun silmät menivät kiinni. Hän näki kukkapeitteen kelluvan Enteiden lahden pinnalla. Sitten kukat räjähtivät suureksi siitepölypilveksi, joka tukki keuhkot ja hiljensi kaikki elonäänet. Hän heräsi yskien. Tuntikausia pajassa pauhasi kovasimen rytmikäs ääni, kun hän teroitti teriä. Hän näki mielessään kuvia köynnöksistä, jotka kuristivat naapureita ja valtasivat talot. Enteiden lahden tulvat eivät olleet mitään verrattuna kauheuksiin, joita alkoi kasvaa kaupungin muurin ulkopuolella. 
<br><br>Hän toivoi sahapuvun suojaavan häntä ja antavan toivonkipinän, ennen kuin kauhu valtaisi hänen mielensä. Oksia ja kaarnaa ja verta joka puolella. Kun kaupunki romahti, Rizzrack pakeni puita, jotka kävelivät ja taistelivat ja tappoivat. Puut kaatoivat portit ja valtasivat kaupungin. Puut tuhosivat, talloivat ja murskasivat senkin vähän, mitä Enteiden lahdella oli enää puolustettavissa. Puut vainosivat pakenijoita. Sekavin mielin Rizzrack kelasi auki puvun hihan paksun ketjun. Käsi tärisi, kun hän tutki jokaisen liitoksen ja kokeili sormellaan käden päässä olevaa kouraa. Sahapuku oli valmis. 
<br><br>Kädet täristen hän vetäisi moottorisahan käyntiin. Kauhu valtasi hänet. Kauhu siitä, mikä häntä odottaisi ja mitä hänen pitäisi kohdata, jotta voisi edes unelmoida mielenrauhasta. Kun sahapuku heräsi henkiin, hän tiesi joutuvansa kohtaamaan pelkonsa, eikä hän pitäisi siitä pätkääkään."

				"npc_dota_hero_bristleback_bio"											"Rigwarl ei koskaan kääntänyt selkäänsä taistelulle, vaan nujakoi tunnetusti korskeimpien ja pahamaineisimpien riitapukareiden kanssa. Humalaisten kahinoista on peräisin myös lempinimi Sänkiselkä. Hän tuli tunnetuksi kaikissa Slomin ja Elzen kapakoiden takahuoneissa, kunnes kiinnitti muskelimiestä kaipaavan baarimikon huomion. Kolpakollisia vastaan Sänkiselkä hoiti velkojen karhuamisen, rauhan ylläpitämisen ja silloin tällöin jalan tai parin murtamisen (ja kerran epäonnisen verkonkutojan tapauksessa jalkoja meni viisi).
<br><br>Eräänä kosteana iltana, jona vahinkoa kärsivät sekä rettelöivät asiakkaat että Sänkiselän oma maksa, Sänkiselkä kohtasi veroisensa. \"Säälittävät syöksyhampaat, sanon\", hänen kuultiin sammaltavan eräälle pohjoisten lakeuksien korstolle, jolla oli velat maksamatta. Siitä sikisi kaikkien aikojen nujakka. Tusina tappelupukaria liittyi kahakkaan. Kapakan jokainen palli hajosi. Lopulta tapahtui mahdottomia: velka jäi maksamatta. Sänkiselkä toipui, haavat paranivat ja piikit kasvoivat takaisin, mutta muskelimiehen maine oli kokenut pahan kolhun. Hän kuittasi velan omasta pussistaan, vannoi etsivänsä pohjoisen pirulaisen ja kostavansa tälle. Sitten hän teki jotain ennenkuulumatonta. Hän alkoi treenata ja tajusi siinä sivussa ällistyttävän asian. Hän hymyili ja jännitti piikkinsä. Selän kääntäminen taistelulle saattoi sittenkin olla se paras veto."

				"npc_dota_hero_tusk_bio"										"Se oli unohtumaton rähinä. Syöksyhammas Ymir (Tusk), Muurien kauhu, Koboltin lumivyöry, ainut Sänkisen sortajan reilusti tappelussa päihittänyt, seisoi nyt viimeisenä tolpillaan Sudenpesän tavernassa. Harmittomasta vedonlyönnistä alkaneen rähinän lopputuloksena neljä kanta-asiakasta, seppä ja Huurreprikaatin kuusi parasta sotilasta vääntelehtivät lattialla tuskissaan pullojen, kolpakoiden ja tuolien sirpaleiden ja pirstaleiden keskellä. Tusk mahtaili, tyhjensi kolpakkonsa ja nosti maljan voitolleen.
<br><br>Ilmoille kiiri vaatimuksia uusintaottelusta välittömästi hävinneiden palatessa tajuihinsa. Tusk innostui asiasta, mutta aiempaa parempaa vetoa oli vaikea keksiä. Baarin omistaja oli kauhuissaan tavernansa tuhosta, halusi epätoivoisesti välttää uuden tappelun ja keksi idean. Niin taitava kuin Ymir olikin, hän ei ollut koskaan osallistunut oikeaan taisteluun, kokenut todellisen sodan kuolemaa ja kaaosta. Baarimikko esitti hänelle haasteen: etsi suurin mahdollinen taistelu, selviydy ja voita valitsemasi puolen joukoissa. Palkinnoksi on tarjolla kierros baarin piikkiin."

				"npc_dota_hero_skywrath_mage_bio"									"Aavemaisen kotkanpesän hovin arvostettu velho Dragonus elää ongelmallista elämää. Syntymästään asti hän on luvannut suojella Piikkipesän valtiarta, mutta hän vihaa tämänhetkistä Taivaankiitäjien kuningatarta yli kaiken. Nuoruudessaan hän oli vanhimman Taivaankiitäjien prinsessan, Shendelzaren ystävä ja kumppani. Hän rakasti häntä koko sydämestään, mutta kun opinnot alkoivat, hänen mielensä keskittyi mystisiin loitsuihin ja Taivaankiitäjien mahtavaan kosmiseen voimaan. <br><br>Olleessaan koukussa magiaan hän ei huomannut Shendelzareen kohdistuvaa juonittelua, joka vastasi ilmiselvää hovikavallusta, eikä näin ollen voinut estää sitä. Kun hovissa tapahtui nopea ja raaka vallankaappaus, hän keskeytti opiskelunsa huomatakseen, että on menettänyt vanhimman ja rakkaimman ystävänsä. Piikkipesä kuului näin Shendelzaren julmalle pikkusiskolle, ja Dragonus ei voinut tehdä asialle mitään. Taivaankiitäjävelhon taiat palvelevat vain Taivaankiitäjien perillistä, joten Piikkipesän pettäminen tekisi hänestä voimattoman. Hän siis tyytyy toimeensa, toivoen sisimmässään, että joskus voisi palauttaa rakkaalleen sen vallan, joka hänelle kuuluu. Hänen salaisuutensa tietää vain jumalatar Scree'Auk, jonka magia muutti Shendelzaren siipirikosta puhtaaksi koston energian ruumiillistumaksi. <br><br>Uneksiessaan kuningattarensa palauttamisesta Aavemaiseen kotkanpesään, hän toivoo sitäkin enemmän voivansa palauttaa Shendelzaren itsensä takaisin fyysiseen muotoonsa, siipineen päivineen. Hänen aatteensa ovat suuressa ristiriidassa hoviroolinsa kanssa, sillä hän on jalo ja hyväsydäminen olento, mutta kidutuksista kauhein on ajatus siitä raivosta, mitä Kostonhenki pitää sydämessään häntä kohtaan."

				"npc_dota_hero_abaddon_bio"									"Avernuksen kastemalja on suvun voimain lähde, peruskallion halkeama, josta on noussut sukupolvien ajan usvan lailla profeetallista valtaa. Avernuksen suvun vastasyntyneet kastetaan mustassa usvassa, jonka myötä he saavat luontaisen yhteyden maidensa salaperäisiin voimiin. He varttuvat uskoen, että heidän tehtävänsä on suojella sukupolvelta toiselle siirtyviä perinteitä ja valtakunnan tapoja. Todellisuudessa he suojelevat itse kastemaljaa. Usvan motiivit pysyvät hämärän peitossa.
				<br><br>Sanotaan, että vastasyntyneen Abaddonin kasteessa jokin meni pieleen. Lapsen silmissä leimahti ymmärryksen valo, joka sai läsnäolijat kavahtamaan ja pappismiehet kuiskailemaan. Hänet kasvatettiin seuraamaan Avernuksen suvun vesojen jalanjälkiä. Hänestä piti tulla sotilas ja mahdollisesti sukunsa armeijan johtaja ja maidensa puolustaja. Mutta Abaddon kulki omia polkujaan. Toiset harjoittelivat aseen käyttöä, mutta Abaddon mietiskeli usvan syleilyssä. Hän hengitti syvään kastemaljasta pulppuavia höyryjä ja oppi yhdistämään mielensä sukunsa salaperäisen voiman kanssa. Hän oli mustassa usvassa kotonaan.
				<br><br>Avernuksen suvussa kihistiin katkerina. Kaikki suvun vanhimmista nuorimpiin syyttivät Abaddonia vastuun välttelystä. Mutta syyttely loppui kuin seinään, kun Abaddon todisti taistelutantereella, että mystinen usva oli antanut hänelle voiman hallita elämää ja kuolemaa. Sellaista voimaa ei yksikään suvun jäsen ollut ennen kokenut."

				"npc_dota_hero_elder_titan_bio"											"Voi hyvin kysyä: \"Kuinka maailmasta tuli tällainen?\" Miksi kaikista luomakunnan maailmoista juuri tällä on oudot ominaisuutensa ja kirjava kokoelmansa olentoja, kansoja ja taruja? \"Vastaus piilee Titaaneissa\", joku kuiskaa.
<br><br>Nämä alkuperäiset esi-isät elivät lähellä kaiken alkua. He eivät ehkä olleet todistamassa luomista, mutta kuulivat vielä sen kaiut syntyessään. Maailmankaikkeuden alkuenergiat takanaan he halusivat ainoastaan jatkaa itsekin luojina. Niinpä he ottivat tehtäväkseen aineen muovaamisen mieleisekseen: takomisen ja kuumentamisen, taivuttamisen ja sulattamisen. Ja kun aine tuotti vähemmän haasteita kuin he halusivat, he alkoivat käyttää työkalujaan itseensä, muokkasivat mieliään ja takoivat sielunsa uudelleen, kunnes olivat mahtavan kestäviä olentoja. Itse todellisuudesta tuli heidän työstönsä lopullinen kohde. Kuitenkin ajan myötä he tekivät joskus virheitä. Suuria päämääriä tavoiteltaessa virheitä ei voi välttää.
<br><br>Hän, jonka tunnemme nimellä Titaanien vanhin, oli suuri keksijä, joka opiskeli luomisen pajassa. Hioessaan taitojaan hän rikkoi jotakin, mitä ei koskaan voi korjata, ainoastaan jättää sivuun. Hänen sielunsa pirstoutui, ja hän putosi omaan särkyneeseen maailmaansa. Siellä hän asui, rosoisten riekaleiden ja haljenneiden tasojen keskellä, seuranaan muut kadonneet sirpaleet, jotka olivat pudonneet läpi varhaisen maailmankaikkeuden halkeamista. Tämä on syy, jonka takia tuntemamme maailma muistuttaa kauan sitten unohtuneesta laivasta pelastuneiden haaksirikkoisten saarta. Laivasta, jonka ovat unohtaneet kaikki muut, paitsi hän, joka syyttää itseään. Hän käyttää aikansa etsien ikuisesti tapaa, jolla korjata virheensä, koota hajonneen sielunsa osat sekä eheyttää meidät ja koko maailman. Hän on se, jonka tunnemme nimellä Titaanien vanhin."

				"npc_dota_hero_legion_commander_bio"									"He tulivat varoittamatta. Kalliolinnan muurien sisältä kuului ensin kammottava ääni, jonka jälkeen helvetti pääsi irti. Jostain syvyyksistä kumpusi pimeyden petoja toisensa perään. Aseistettuina tulella ja mustalla magialla, he surmasivat ja sieppasivat äitejä ja lapsia pimeisiin tarkoituksiinsa. Aikoinaan suuresta ja mahtavasta Kalliolinnan armeijasta vain väsymättömän komentaja Tresdinin johtama Pronssilegioona oli tarpeeksi lähellä vastatakseen taistelukutsuun. He karauttivat kaupunkiinsa taistellen tiensä läpi veren tahrimien kujien ja torikauppojen, viiltäen tiensä läpi suunnattoman tungoksen aina invaasion alkulähteille kaupungin aukiolle. Siellä heitä odotti eteerinen halkeama, ja halkeaman reunalla jylisi heidän pelottava vihollisensa.
<br><br>Syövyttävän hohdon ympäröimänä syvyyksistä kumpuavan lauman johtaja heilautti suunnatonta miekkaansa halkaisten legioonalaisen kahtia tämän lihan alkaessa mädäntyä hohdon vaikutuksesta. Tresdin nosti verentahriman miekkansa ja asetti katseensa tähän petoon, joka kääntyi ja virnuili Tresdinille valtavien hampaidensa takaa. Välinpitämättöminä ympärillä vallitsevasta taistelusta, he ryntäsivät toisiaan kohti.
<br><br>He vaihtelivat iskuja puolin ja toisin, kuin tanssien tätä kuolettavaa kaksintaistelua samalla kun Pronssilegioona menetti joukkojaan yhä enemmän ja enemmän. Tresdin syöksähti eteenpäin samalla kun hänen vihollisensa heilautti miekkaansa kohtalokkaan näköisesti. Mutta todennäköisyys vaihtoikin suosikkiaan. Pedon brutaali hyökkäys jysähti Tresdinin kylkeen, mutta vaikka se sai hänet horjahtamaan, hän kokosi kaikki voimansa vastaiskuun. Terä raapaisi terää vasten ja kahvaa pidemmälle pedon kurttuiseen käpälään asti, leikaten sen kahtia hirveän veri- ja kipinäsuihkun saattelemana. Pedoista koostunut yleisö katsoi hämmästyksissään Tresdinin jatkaessa hyökkäystään, survaisten miekkansa vihollisensa lihan ja vauhkoontuneen sydämen läpi. Pilviä halkovan huudon saattelemana peto muuttui tuskissaan ryöppyäväksi verivirraksi. Pimeyden portti haihtui, ja halkeaman tehnyt voima katosi yhtä nopeasti kuin se oli tullutkin. Jäljelle jääneillä hyökkääjillä ei ollut mitään mahdollisuutta Kalliolinnan terästä vastaan.
<br><br>Vaikka hyökkäyksestä selvinneet olivatkin voitokkaita, eivät he löytäneet syytä juhlimiseen: kaupunki oli raunioina ja selviytyneitä vain kourallinen. Palotkin jatkoivat leviämistään. Avatessaan sotalippujaan Tresdin kokosi kasaan niin paljon liittolaisia kuin kykeni. Suunnaton viha kyti hänen sisällään, kun hän vannoi kostoa syvyyksistä kummunneille voimille. Ja kirottu olkoon se, joka olisi asettuva hänen tielleen."

				"npc_dota_hero_ember_spirit_bio"										"Syvällä Walittavien Wuorien sisällä on hylätty Liekkien linnoitus, jonka harjoitussalit kaikuvat tyhjyyttään, ja piha on täynnä lehtiä ja pölyä. Suljetun temppelin puhujalavalla lepää topaasipata täynnä muinaista tuhkaa, soturirunoilija Xinin rovion jäänteet. Kolmen sukupolven ajan Xin opetti oppipojilleen Suojelustulen siteet, muinaiset mantrat, jotka koulivat kehon ja mielen linnoituksen ulkopuolista karua todellisuutta varten. 
<br><br>Soturin tietä opettaessaan soturi ansaitsi myös kilpailijansa, ja elämänsä loppupuolella Xin päihitettiin ja surmattiin. Hänen seuraajansa hälvenivät tuuleen. Vuosien vieriessä ja jälkikasvun kasvaessä hänen opetuksensa säilyivät kuiskauksien ja tekojen avulla. Taivaallinen polte, tulen tiedonhaluinen puoli, oli syvästi koskettunut edesmenneen opettajan eloonjääneistä opetuksista, ja niin se tunkeutui Liekkien linnoitukseen ja sytytti roviotuhkan. Näistä loimuavista liekeistä nousi tulen verhoama Xinin kuvajainen, jonka pohtiva ilme on valmiina harjoittamaan ja opettamaan sekä jakamaan tiedon liekkejä kaikille, jotka ovat eksyksissä."

				"npc_dota_hero_earth_spirit_bio"									"Syvällä Ylämaiden kallioiden rosoissa ja kukkuloissa on pyhä jadesuoni, mitä kaivajat ovat kauan himoinneet. Tästä harvinaisesta materiaalista kaiverrettiin ja haudattiin suurkenraali Kaolinin muistopatsas johtamaan kymmenentuhannen patsaan armeijaansa. Sotilaita ja pappeja, narreja ja akrobaatteja – kaikkien olemus kaiverrettu patsaisiin ja haudattu tuhansiksi vuosiksi maan sisään.
<br><br>Mutta kaivertajat eivät tienneetkään, että syvällä jadesuonen sisällä virtasi itse äiti Maan henki, elementaalinen voima, joka oli sinut planeetan kanssa. Kun jadekaiverruksen voima löysi itsensä irti maan elinvoimasta, se keräsi voimaansa tuhannen vuoden ajan ja kaivoi itsensä vapaaksi kohti valoa. Nyt Kaolin, suuri Maanhenki vaeltaa Ylämaiden teillä taistellen Maan hengen puolesta. Ja kun hätä on suurin, on apukin lähellä, kun hänen haudattu armeijansa seuraa häntä maan sisällä, haudattuna syvälle maaperään."

				"npc_dota_hero_abyssal_underlord_bio"	"Heidän tulostaan ei kerro yksikään taru eikä laulu. <br><br>Syvällä maan uumenissa odottavat tuntemattomat ihmeet ja kauhut. Yhä alempana ja alempana, kaukana valuvien laavavirtojen ja uinuvien tulivuorten hehkuvien juurien alla sijaitsee obsidiaanikaupunki Aziyog. Ainutlaatuinen, musta kaupunki täyttää loputtoman luolaston. Mehiläiskennomaisten, lukemattomien orjien luilla täytettyjen muurien sisällä lymyää Hornan syövereiden lauma ja sen julma valtias Vrogros. <br><br>Kansansa hirviömäisten seppien aseistamana ja Mustan kuilun voimiin perehtyneenä Vrogros kykenee tuomaan tulta ja lamauttavaa rappiota maailmojen välisistä vääristymistä. Hän pyrkii jatkuvasti lisäämään valtaansa tuhoamalla tai orjuuttamalla kaikki tielleen osuvat. Mutta maanalaisia alueita on rajallinen määrä, joten hän on alkanut tähytä ylöspäin. Hänen käskystään ensimmäiset valloittajat syvyyksistä ovat jo marssineet kuilun läpi maanpinnalle. Heidän tarkoituksenaan oli vain ottaa selvää maanpinnalla elävien voimista. Nyt hänen sotajoukkonsa valmistautuvat valloitukseen, ja Vrogros itse astuu maankamaralle ilmoittaakseen tulevasta valtakaudestaan. Hornan syövereiden hallitsijan eteen asettuvat joko lankeavat polvilleen tai heidät murskataan niille sijoilleen."

				"npc_dota_hero_phoenix_bio"									"Keskellä koskematonta pimeyttä hehkui Haltijan ensimmäinen aurinko, yksittäinen piste tietoista valoa, jonka tehtävä oli levittää lämpöään ympäröivään tyhjyyteen. Lukemattomien aikakausien ajan tämä sokaisevan kirkas merkkituli sulautti käsittämättömän energiansa ja lopulta räjähti roihuavana supernovana. Tästä liekkimerestä syntyi uusi sukupolvi emotähden kaltaisia merkkitulia, jotka matkasivat valaisemattoman avaruuden halki ja asettuivat tähtikuvioiksi. Aikojen myötä nekin monistuivat supernovien kautta. Tämä säihkyvä syntymän ja jälleensyntymän kiertokulku toistui niin pitkään kuin Titaanien työllä ja tuskalla veistämien taivaiden oli mahdollista tuikkia.
<br><br>Tässä iättömässä sulatusuunissa syntyi myös tähti, jonka kuolevaiset oppivat tuntemaan nimellä Feeniks. Kuten esi-isänsä, sekin tyrkättiin kohti ääretöntä kosmosta etsimään paikkaansa tähtisisarustensa joukossa. Untuvikkoa kuitenkin kalvoi kiinnostus sitä kohtaan, mitä hiipuvat vanhukset kasvattivat pimeydessä. Se kyseli ja opiskeli. Feeniks sai tietää, että ehyiden ja rikkoutuneiden maailmojen välissä nousisi pian huomattavan monimuotoisuuden keskus, jossa käytävällä taistelulla olisi vaikutuksia koko maailmankaikkeuteen. Tämä maailma tarvitsisi pian paljon enemmän huomiota kuin mitä sen kuolevan auringon hiipuvat säteet pystyivät jakamaan. Niinpä tämä tähtien lapsi muutti itsensä maalliseen muotoon ja lähti matkaan – säteilemään lämpöään niille, ketkä tarvitsevat sitä eniten, sekä selvittämään tähtienvälistä kohtaloaan."

				"npc_dota_hero_terrorblade_bio"									"Terrorblade on läpeensä paha demonikelmi – niin paha, että muutkin demonit pelkäävät häntä. Hän on kaikkeutta riivaava rettelöitsijä, joka varasti Demonivaltiailta, viis veisasi käyttäytymistään rajoittavista rituaaleista ja rikkoi joka ikistä lakia jokaisella Helvetin seitsemällä hallintoalueella. Rikosten seuraamuksena hän sai opetuksen: jopa helvetillä on oma helvettinsä. Järjestettiin lyhyt ja julma oikeudenkäynti, jossa hänet tuomittiin vankeuteen Syntiylängölle, salaiseen ulottuvuuteen, johon demonit passitettiin.
<br><br>Mutta Syntiylänkö ei ole mikään tavallinen vankila. Se on pimeä todellisuuden peilikuva, jossa demonit joutuvat tuijottamaan ikuisesti sielujensa kieroutuneita kuvajaisia. Kärsimisen sijaan Terrorblade alisti oman kuvajaisensa ja muuttui raivokkaaksi roistoksi, jolla oli käsittämättömät voimat. Kuvajaisensa voimien avulla Terrorblade tuhosi vankilansa muurit ja vapautui maailmaan kylvämään kauhua kaikelle olevaiselle."

