"lang"
{ 
	"Language" "thai" 
	"Tokens" 
	{

//INTRODUCTORY LOADSCREEN TIPS		(0 to 25 games played)
		"dota_tip_hero_windrunner_1" 		"Windranger สามารถเลือกที่จะไม่โจมตีเป้าหมายสกิล Focus Fire ของเธอได้โดยการโจมตีเป้าหมายอื่นหรือกดสั่งให้หยุด"

		"dota_tip_hero_winter_wyvern_1"		"สะเก็ดน้ำแข็ง Splinter Blast ของ Winter Wyvern จะโดนยูนิตที่ล่องหนรวมทั้งยูนิตที่มองไม่เห็นในหมอก"
		"dota_tip_hero_winter_wyvern_2"		"Winter's Curse ของ Winter Wyvern ทำให้ศัตรูที่ได้รับผลไม่ได้รับความเสียหายจากทุกแหล่ง ยกเว้นจาก Winter Wyvern หรือยูนิตที่เธอควบคุม"

		"dota_tip_hero_wisp_1"				"เมื่อ Io เชื่อมโยงเพื่อนร่วมทีม มันจะเคลื่อนที่ด้วยความเร็วเท่ากับเพื่อนร่วมทีมดังกล่าว"

		"dota_tip_hero_zuus_1"				"Lightning Bolt ของ Zeus สามารถร่ายได้บนพื้นเพื่อเปิดเผยยูนิตที่ล่องหน รวมทั้ง Ward"
		
	}
}
